--------------------------------------------------【Header】--------------------------------------------------
2022-04-28 13:24:22,072 WARN  [30244-1] Program.Main  开放Zyan端口15092成功  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Program.cs(96行)
2022-04-28 14:44:09,730 INFO  [30244-46] DisplayManage  修改内屏亮度为：65  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:09,797 INFO  [30244-47] DisplayManage  修改内屏亮度为：64  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:09,887 INFO  [30244-45] DisplayManage  修改内屏亮度为：63  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:09,977 INFO  [30244-6] DisplayManage  修改内屏亮度为：62  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:10,083 INFO  [30244-41] DisplayManage  修改内屏亮度为：61  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:10,176 INFO  [30244-42] DisplayManage  修改内屏亮度为：60  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:10,246 INFO  [30244-48] DisplayManage  修改内屏亮度为：71  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:10,311 INFO  [30244-46] DisplayManage  修改内屏亮度为：74  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:10,378 INFO  [30244-47] DisplayManage  修改内屏亮度为：75  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:10,444 INFO  [30244-45] DisplayManage  修改内屏亮度为：76  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:10,509 INFO  [30244-41] DisplayManage  修改内屏亮度为：77  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:10,588 INFO  [30244-6] DisplayManage  修改内屏亮度为：78  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:10,658 INFO  [30244-48] DisplayManage  修改内屏亮度为：79  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:10,725 INFO  [30244-42] DisplayManage  修改内屏亮度为：80  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:10,790 INFO  [30244-45] DisplayManage  修改内屏亮度为：72  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:10,857 INFO  [30244-46] DisplayManage  修改内屏亮度为：81  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:10,922 INFO  [30244-47] DisplayManage  修改内屏亮度为：82  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:10,988 INFO  [30244-6] DisplayManage  修改内屏亮度为：83  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:11,071 INFO  [30244-41] DisplayManage  修改内屏亮度为：84  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:11,156 INFO  [30244-48] DisplayManage  修改内屏亮度为：85  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:11,226 INFO  [30244-42] DisplayManage  修改内屏亮度为：70  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:11,313 INFO  [30244-45] DisplayManage  修改内屏亮度为：86  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:11,403 INFO  [30244-46] DisplayManage  修改内屏亮度为：88  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:11,492 INFO  [30244-47] DisplayManage  修改内屏亮度为：89  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:11,569 INFO  [30244-6] DisplayManage  修改内屏亮度为：90  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:11,644 INFO  [30244-42] DisplayManage  修改内屏亮度为：91  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:11,711 INFO  [30244-41] DisplayManage  修改内屏亮度为：92  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:11,777 INFO  [30244-48] DisplayManage  修改内屏亮度为：93  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:11,842 INFO  [30244-45] DisplayManage  修改内屏亮度为：94  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:11,908 INFO  [30244-46] DisplayManage  修改内屏亮度为：95  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:11,975 INFO  [30244-47] DisplayManage  修改内屏亮度为：69  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:12,042 INFO  [30244-42] DisplayManage  修改内屏亮度为：67  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:12,122 INFO  [30244-6] DisplayManage  修改内屏亮度为：66  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:12,271 INFO  [30244-41] DisplayManage  修改内屏亮度为：65  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:12,337 INFO  [30244-48] DisplayManage  修改内屏亮度为：63  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:12,403 INFO  [30244-45] DisplayManage  修改内屏亮度为：61  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:12,469 INFO  [30244-46] DisplayManage  修改内屏亮度为：62  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:12,538 INFO  [30244-47] DisplayManage  修改内屏亮度为：89  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:12,644 INFO  [30244-6] DisplayManage  修改内屏亮度为：91  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:12,834 INFO  [30244-42] DisplayManage  修改内屏亮度为：90  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:12,901 INFO  [30244-41] DisplayManage  修改内屏亮度为：92  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:12,966 INFO  [30244-45] DisplayManage  修改内屏亮度为：93  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:44:13,033 INFO  [30244-47] DisplayManage  修改内屏亮度为：94  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:45:14,493 INFO  [30244-49] DisplayManage  修改内屏亮度为：83  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:45:15,157 INFO  [30244-6] DisplayManage  修改内屏亮度为：89  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:03,798 INFO  [30244-50] DisplayInfo  DisplayInformation.GetDisplayMonitorsAsync() 获取到设备数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfo.cs(63行)
2022-04-28 14:55:03,799 INFO  [30244-50] DisplayInfo  [{"DeviceInstanceId":"DISPLAY\\CSO1609\\5&14475071&0&UID4357","DisplayName":"","IsInternal":true,"ConnectionDescription":"Internal","PhysicalSize":16.0043125}]  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfo.cs(65行)
2022-04-28 14:55:03,799 INFO  [30244-50] DisplayInfoGet   DisplayInfo.GetDisplayMonitorsAsync()获取到显示器数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(48行)
2022-04-28 14:55:03,800 INFO  [30244-50] DisplayContext  EnumerateDevices() 开始获取显示器枚举信息  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(73行)
2022-04-28 14:55:03,801 INFO  [30244-50] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:55:03,801 INFO  [30244-50] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:55:03,802 INFO  [30244-50] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:55:03,802 INFO  [30244-50] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:55:03,803 INFO  [30244-50] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY3  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:55:03,804 INFO  [30244-50] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:3  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:55:03,804 INFO  [30244-50] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY4  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:55:03,805 INFO  [30244-50] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:4  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:55:03,805 INFO  [30244-50] DisplayInfoGet  [{"DeviceInstanceId":"DISPLAY\\CSO1609\\5&14475071&0&UID4357","Description":"Lenovo DisplayHDR","DisplayIndex":1,"MonitorIndex":0}]  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(52行)
2022-04-28 14:55:03,806 INFO  [30244-50] DisplayInfoGet  GetDisplayList()获取到显示器数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(89行)
2022-04-28 14:55:22,959 INFO  [30244-6] DisplayInfo  DisplayInformation.GetDisplayMonitorsAsync() 获取到设备数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfo.cs(63行)
2022-04-28 14:55:22,960 INFO  [30244-6] DisplayInfo  [{"DeviceInstanceId":"DISPLAY\\CSO1609\\5&14475071&0&UID4357","DisplayName":"","IsInternal":true,"ConnectionDescription":"Internal","PhysicalSize":16.0043125}]  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfo.cs(65行)
2022-04-28 14:55:22,961 INFO  [30244-6] DisplayInfoGet   DisplayInfo.GetDisplayMonitorsAsync()获取到显示器数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(48行)
2022-04-28 14:55:22,966 INFO  [30244-6] DisplayContext  EnumerateDevices() 开始获取显示器枚举信息  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(73行)
2022-04-28 14:55:22,966 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:55:22,967 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:55:22,968 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:55:22,968 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:55:22,969 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY3  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:55:22,969 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:3  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:55:22,970 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY4  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:55:22,971 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:4  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:55:22,971 INFO  [30244-6] DisplayInfoGet  [{"DeviceInstanceId":"DISPLAY\\CSO1609\\5&14475071&0&UID4357","Description":"Lenovo DisplayHDR","DisplayIndex":1,"MonitorIndex":0}]  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(52行)
2022-04-28 14:55:22,972 INFO  [30244-6] DisplayInfoGet  GetDisplayList()获取到显示器数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(89行)
2022-04-28 14:55:24,337 INFO  [30244-6] DisplayManage  修改内屏亮度为：91  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:24,455 INFO  [30244-6] DisplayManage  修改内屏亮度为：90  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:24,543 INFO  [30244-52] DisplayManage  修改内屏亮度为：88  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:24,622 INFO  [30244-52] DisplayManage  修改内屏亮度为：86  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:24,699 INFO  [30244-52] DisplayManage  修改内屏亮度为：85  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:24,776 INFO  [30244-52] DisplayManage  修改内屏亮度为：83  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:24,851 INFO  [30244-52] DisplayManage  修改内屏亮度为：79  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:25,012 INFO  [30244-52] DisplayManage  修改内屏亮度为：66  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:25,121 INFO  [30244-50] DisplayManage  修改内屏亮度为：56  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:25,273 INFO  [30244-50] DisplayManage  修改内屏亮度为：45  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:25,406 INFO  [30244-50] DisplayManage  修改内屏亮度为：44  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:25,481 INFO  [30244-50] DisplayManage  修改内屏亮度为：39  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:25,562 INFO  [30244-50] DisplayManage  修改内屏亮度为：37  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:26,105 INFO  [30244-50] DisplayManage  修改内屏亮度为：38  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:26,181 INFO  [30244-50] DisplayManage  修改内屏亮度为：47  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:26,270 INFO  [30244-50] DisplayManage  修改内屏亮度为：57  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:26,375 INFO  [30244-50] DisplayManage  修改内屏亮度为：64  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:26,485 INFO  [30244-51] DisplayManage  修改内屏亮度为：68  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:26,579 INFO  [30244-51] DisplayManage  修改内屏亮度为：71  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:26,659 INFO  [30244-51] DisplayManage  修改内屏亮度为：75  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:26,738 INFO  [30244-51] DisplayManage  修改内屏亮度为：83  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:26,845 INFO  [30244-51] DisplayManage  修改内屏亮度为：84  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:26,948 INFO  [30244-51] DisplayManage  修改内屏亮度为：87  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:27,033 INFO  [30244-51] DisplayManage  修改内屏亮度为：88  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:35,307 INFO  [30244-51] DisplayManage  修改内屏亮度为：57  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:36,080 INFO  [30244-51] DisplayManage  修改内屏亮度为：88  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:36,349 INFO  [30244-51] DisplayManage  修改内屏亮度为：75  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:36,466 INFO  [30244-51] DisplayManage  修改内屏亮度为：68  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:36,666 INFO  [30244-51] DisplayManage  修改内屏亮度为：61  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:37,631 INFO  [30244-51] DisplayManage  修改内屏亮度为：60  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:37,958 INFO  [30244-6] DisplayManage  修改内屏亮度为：83  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:38,075 INFO  [30244-6] DisplayManage  修改内屏亮度为：87  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:39,575 INFO  [30244-51] DisplayManage  修改内屏亮度为：86  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:39,801 INFO  [30244-51] DisplayManage  修改内屏亮度为：92  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:39,958 INFO  [30244-51] DisplayManage  修改内屏亮度为：93  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:40,183 INFO  [30244-51] DisplayManage  修改内屏亮度为：94  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:49,716 INFO  [30244-51] DisplayManage  修改内屏亮度为：50  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:50,243 INFO  [30244-50] DisplayManage  修改内屏亮度为：77  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:50,747 INFO  [30244-50] DisplayManage  修改内屏亮度为：90  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:51,730 INFO  [30244-51] DisplayManage  修改内屏亮度为：92  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:51,806 INFO  [30244-51] DisplayManage  修改内屏亮度为：85  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:51,884 INFO  [30244-6] DisplayManage  修改内屏亮度为：67  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:51,959 INFO  [30244-6] DisplayManage  修改内屏亮度为：50  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:52,036 INFO  [30244-6] DisplayManage  修改内屏亮度为：41  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:52,195 INFO  [30244-6] DisplayManage  修改内屏亮度为：18  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:53,493 INFO  [30244-51] DisplayManage  修改内屏亮度为：16  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:53,591 INFO  [30244-50] DisplayManage  修改内屏亮度为：44  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:53,678 INFO  [30244-50] DisplayManage  修改内屏亮度为：79  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:55:53,754 INFO  [30244-50] DisplayManage  修改内屏亮度为：82  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:56:07,068 INFO  [30244-51] DisplayManage  修改内屏亮度为：84  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:56:07,164 INFO  [30244-51] DisplayManage  修改内屏亮度为：89  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:56:07,266 INFO  [30244-51] DisplayManage  修改内屏亮度为：90  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:56:07,344 INFO  [30244-51] DisplayManage  修改内屏亮度为：91  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:56:15,455 INFO  [30244-6] DisplayManage  修改音量为：62  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:18,408 INFO  [30244-51] DisplayManage  修改音量为：30  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:36,070 INFO  [30244-50] DisplayInfo  DisplayInformation.GetDisplayMonitorsAsync() 获取到设备数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfo.cs(63行)
2022-04-28 14:56:36,071 INFO  [30244-50] DisplayInfo  [{"DeviceInstanceId":"DISPLAY\\CSO1609\\5&14475071&0&UID4357","DisplayName":"","IsInternal":true,"ConnectionDescription":"Internal","PhysicalSize":16.0043125}]  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfo.cs(65行)
2022-04-28 14:56:36,071 INFO  [30244-50] DisplayInfoGet   DisplayInfo.GetDisplayMonitorsAsync()获取到显示器数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(48行)
2022-04-28 14:56:36,072 INFO  [30244-50] DisplayContext  EnumerateDevices() 开始获取显示器枚举信息  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(73行)
2022-04-28 14:56:36,073 INFO  [30244-50] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:56:36,073 INFO  [30244-50] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:56:36,074 INFO  [30244-50] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:56:36,074 INFO  [30244-50] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:56:36,075 INFO  [30244-50] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY3  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:56:36,076 INFO  [30244-50] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:3  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:56:36,076 INFO  [30244-50] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY4  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
